,Student ID,student_name,gender,grade,school_name,reading_score,math_score,School ID,type,size,budget,reading_pass_flag,math_pass_flag,pass_overall_flag
38444,38444,Jennifer Combs,F,9th,Thomas High School,92,90,14,Charter,1635,1043130,1,1,1
38445,38445,Elizabeth Stout,F,11th,Thomas High School,72,71,14,Charter,1635,1043130,1,1,1
38446,38446,Edward Lopez,M,12th,Thomas High School,75,68,14,Charter,1635,1043130,1,0,0
38447,38447,Timothy Baird,M,9th,Thomas High School,79,97,14,Charter,1635,1043130,1,1,1
38448,38448,Drew Jones,M,10th,Thomas High School,73,73,14,Charter,1635,1043130,1,1,1
38449,38449,Kevin Gordon,M,11th,Thomas High School,95,86,14,Charter,1635,1043130,1,1,1
38450,38450,Andrew Anthony,M,11th,Thomas High School,93,78,14,Charter,1635,1043130,1,1,1
38451,38451,David Garner,M,10th,Thomas High School,75,97,14,Charter,1635,1043130,1,1,1
38452,38452,Dawn Richards,F,10th,Thomas High School,71,80,14,Charter,1635,1043130,1,1,1
38453,38453,Zachary Sanchez,M,11th,Thomas High School,74,71,14,Charter,1635,1043130,1,1,1
38454,38454,Paul Butler,M,9th,Thomas High School,97,69,14,Charter,1635,1043130,1,0,0
38455,38455,Heidi Rhodes,F,10th,Thomas High School,97,88,14,Charter,1635,1043130,1,1,1
38456,38456,Kimberly Duncan,F,12th,Thomas High School,71,99,14,Charter,1635,1043130,1,1,1
38457,38457,Andrew Jones,M,9th,Thomas High School,91,94,14,Charter,1635,1043130,1,1,1
38458,38458,Scott Walters,M,11th,Thomas High School,93,86,14,Charter,1635,1043130,1,1,1
38459,38459,Travis Johnson,M,10th,Thomas High School,96,90,14,Charter,1635,1043130,1,1,1
38460,38460,Taylor Owen,F,10th,Thomas High School,82,89,14,Charter,1635,1043130,1,1,1
38461,38461,Ryan Reed,M,9th,Thomas High School,98,68,14,Charter,1635,1043130,1,0,0
38462,38462,Erin Miller,F,12th,Thomas High School,83,70,14,Charter,1635,1043130,1,1,1
38463,38463,Tiffany Alvarez,F,9th,Thomas High School,83,81,14,Charter,1635,1043130,1,1,1
38464,38464,Donna Ramirez,F,12th,Thomas High School,79,72,14,Charter,1635,1043130,1,1,1
38465,38465,David Taylor,M,12th,Thomas High School,95,83,14,Charter,1635,1043130,1,1,1
38466,38466,Jacob Roberts,M,9th,Thomas High School,88,71,14,Charter,1635,1043130,1,1,1
38467,38467,John Small,M,10th,Thomas High School,71,98,14,Charter,1635,1043130,1,1,1
38468,38468,Robert Lloyd,M,12th,Thomas High School,85,99,14,Charter,1635,1043130,1,1,1
38469,38469,Joe Ewing,M,10th,Thomas High School,86,82,14,Charter,1635,1043130,1,1,1
38470,38470,William Carter,M,12th,Thomas High School,89,78,14,Charter,1635,1043130,1,1,1
38471,38471,Miss Melinda Thomas,F,10th,Thomas High School,90,96,14,Charter,1635,1043130,1,1,1
38472,38472,Jill Mckinney,F,11th,Thomas High School,91,75,14,Charter,1635,1043130,1,1,1
38473,38473,John Dunn,M,10th,Thomas High School,76,92,14,Charter,1635,1043130,1,1,1
38474,38474,Jordan Martinez,M,12th,Thomas High School,85,95,14,Charter,1635,1043130,1,1,1
38475,38475,Mary Nixon MD,F,10th,Thomas High School,70,89,14,Charter,1635,1043130,1,1,1
38476,38476,Kristin Taylor,F,9th,Thomas High School,98,90,14,Charter,1635,1043130,1,1,1
38477,38477,Ashley Jimenez,F,11th,Thomas High School,71,82,14,Charter,1635,1043130,1,1,1
38478,38478,Jessica Hill,F,9th,Thomas High School,75,84,14,Charter,1635,1043130,1,1,1
38479,38479,Laurie Fowler,F,12th,Thomas High School,92,85,14,Charter,1635,1043130,1,1,1
38480,38480,Michael Johnson,M,10th,Thomas High School,94,82,14,Charter,1635,1043130,1,1,1
38481,38481,Kevin Foster,M,12th,Thomas High School,96,75,14,Charter,1635,1043130,1,1,1
38482,38482,Michael Stevens,M,10th,Thomas High School,83,95,14,Charter,1635,1043130,1,1,1
38483,38483,Tracy Noble,F,10th,Thomas High School,75,96,14,Charter,1635,1043130,1,1,1
38484,38484,Daniel Schultz,M,10th,Thomas High School,98,92,14,Charter,1635,1043130,1,1,1
38485,38485,Bridget Robles,F,11th,Thomas High School,84,69,14,Charter,1635,1043130,1,0,0
38486,38486,Erin Mccann,F,9th,Thomas High School,79,75,14,Charter,1635,1043130,1,1,1
38487,38487,Paul Hayes,M,10th,Thomas High School,85,95,14,Charter,1635,1043130,1,1,1
38488,38488,Glenn Mercer,M,10th,Thomas High School,74,95,14,Charter,1635,1043130,1,1,1
38489,38489,Charles Flores,M,10th,Thomas High School,78,82,14,Charter,1635,1043130,1,1,1
38490,38490,Melissa Wilson,F,10th,Thomas High School,92,72,14,Charter,1635,1043130,1,1,1
38491,38491,Tim Harris,M,9th,Thomas High School,86,79,14,Charter,1635,1043130,1,1,1
38492,38492,John Stuart,M,12th,Thomas High School,86,78,14,Charter,1635,1043130,1,1,1
38493,38493,Kim Williams,F,9th,Thomas High School,70,91,14,Charter,1635,1043130,1,1,1
38494,38494,Andrew Gomez,M,9th,Thomas High School,75,82,14,Charter,1635,1043130,1,1,1
38495,38495,Beverly Whitney,F,9th,Thomas High School,72,70,14,Charter,1635,1043130,1,1,1
38496,38496,Eric Cox,M,10th,Thomas High School,76,84,14,Charter,1635,1043130,1,1,1
38497,38497,Leslie Kelly MD,F,10th,Thomas High School,71,70,14,Charter,1635,1043130,1,1,1
38498,38498,Eric Kelley,M,9th,Thomas High School,72,84,14,Charter,1635,1043130,1,1,1
38499,38499,Olivia Hernandez,F,10th,Thomas High School,87,71,14,Charter,1635,1043130,1,1,1
38500,38500,Patrick Garcia,M,12th,Thomas High School,85,88,14,Charter,1635,1043130,1,1,1
38501,38501,Teresa Schultz,F,10th,Thomas High School,98,89,14,Charter,1635,1043130,1,1,1
38502,38502,Kim Peck,F,10th,Thomas High School,89,79,14,Charter,1635,1043130,1,1,1
38503,38503,Laura Murphy,F,9th,Thomas High School,78,95,14,Charter,1635,1043130,1,1,1
38504,38504,George Green,M,12th,Thomas High School,99,76,14,Charter,1635,1043130,1,1,1
38505,38505,Richard Bowman,M,10th,Thomas High School,70,85,14,Charter,1635,1043130,1,1,1
38506,38506,Jasmine Garcia,F,9th,Thomas High School,93,69,14,Charter,1635,1043130,1,0,0
38507,38507,Victoria Harrell,F,12th,Thomas High School,83,98,14,Charter,1635,1043130,1,1,1
38508,38508,Julie Nelson,F,10th,Thomas High School,77,92,14,Charter,1635,1043130,1,1,1
38509,38509,Mrs. Kristen Gonzalez,F,9th,Thomas High School,74,79,14,Charter,1635,1043130,1,1,1
38510,38510,Michael Carter MD,M,10th,Thomas High School,72,90,14,Charter,1635,1043130,1,1,1
38511,38511,Arthur Martinez,M,12th,Thomas High School,86,70,14,Charter,1635,1043130,1,1,1
38512,38512,James Cruz,M,11th,Thomas High School,87,71,14,Charter,1635,1043130,1,1,1
38513,38513,Brian Monroe,M,12th,Thomas High School,85,73,14,Charter,1635,1043130,1,1,1
38514,38514,Michael Booth,M,9th,Thomas High School,98,91,14,Charter,1635,1043130,1,1,1
38515,38515,Daniel Simpson,M,12th,Thomas High School,71,90,14,Charter,1635,1043130,1,1,1
38516,38516,Kenneth Smith,M,9th,Thomas High School,82,87,14,Charter,1635,1043130,1,1,1
38517,38517,Joseph Mitchell,M,10th,Thomas High School,87,85,14,Charter,1635,1043130,1,1,1
38518,38518,Allen Payne,M,11th,Thomas High School,87,88,14,Charter,1635,1043130,1,1,1
38519,38519,Lisa Ward,F,10th,Thomas High School,92,92,14,Charter,1635,1043130,1,1,1
38520,38520,Teresa Miller,F,9th,Thomas High School,70,68,14,Charter,1635,1043130,1,0,0
38521,38521,Daniel Wallace,M,12th,Thomas High School,84,86,14,Charter,1635,1043130,1,1,1
38522,38522,Sheena Hill,F,9th,Thomas High School,70,79,14,Charter,1635,1043130,1,1,1
38523,38523,Sarah Scott,F,12th,Thomas High School,81,82,14,Charter,1635,1043130,1,1,1
38524,38524,Michael James,M,9th,Thomas High School,73,81,14,Charter,1635,1043130,1,1,1
38525,38525,Angela Thompson,F,10th,Thomas High School,80,87,14,Charter,1635,1043130,1,1,1
38526,38526,Lindsay Ortiz,F,12th,Thomas High School,72,92,14,Charter,1635,1043130,1,1,1
38527,38527,Catherine Wilson,F,10th,Thomas High School,74,73,14,Charter,1635,1043130,1,1,1
38528,38528,Jill Kim,F,9th,Thomas High School,85,74,14,Charter,1635,1043130,1,1,1
38529,38529,Lauren Wilson,F,11th,Thomas High School,80,76,14,Charter,1635,1043130,1,1,1
38530,38530,Stacey Lee,F,11th,Thomas High School,98,68,14,Charter,1635,1043130,1,0,0
38531,38531,Carmen Kim,F,11th,Thomas High School,74,69,14,Charter,1635,1043130,1,0,0
38532,38532,Jennifer Weaver,F,12th,Thomas High School,90,75,14,Charter,1635,1043130,1,1,1
38533,38533,Kristi Castillo,F,11th,Thomas High School,83,93,14,Charter,1635,1043130,1,1,1
38534,38534,Matthew Perez,M,10th,Thomas High School,83,72,14,Charter,1635,1043130,1,1,1
38535,38535,Diana Mcdaniel,F,9th,Thomas High School,90,73,14,Charter,1635,1043130,1,1,1
38536,38536,Julia King,F,11th,Thomas High School,86,74,14,Charter,1635,1043130,1,1,1
38537,38537,Susan Thomas,F,10th,Thomas High School,77,79,14,Charter,1635,1043130,1,1,1
38538,38538,Lisa Price,F,9th,Thomas High School,96,99,14,Charter,1635,1043130,1,1,1
38539,38539,Nancy Hopkins,F,10th,Thomas High School,96,88,14,Charter,1635,1043130,1,1,1
38540,38540,Danny Miller,M,9th,Thomas High School,90,76,14,Charter,1635,1043130,1,1,1
38541,38541,Paul Ewing,M,12th,Thomas High School,84,70,14,Charter,1635,1043130,1,1,1
38542,38542,Frank Davis,M,10th,Thomas High School,83,80,14,Charter,1635,1043130,1,1,1
38543,38543,Jeffrey Schultz,M,9th,Thomas High School,82,93,14,Charter,1635,1043130,1,1,1
38544,38544,Misty Nguyen,F,12th,Thomas High School,88,85,14,Charter,1635,1043130,1,1,1
38545,38545,Leroy Shaffer,M,11th,Thomas High School,93,68,14,Charter,1635,1043130,1,0,0
38546,38546,Raymond Hawkins,M,9th,Thomas High School,70,90,14,Charter,1635,1043130,1,1,1
38547,38547,Robert Lewis,M,9th,Thomas High School,70,78,14,Charter,1635,1043130,1,1,1
38548,38548,Anna Jacobs,F,12th,Thomas High School,86,82,14,Charter,1635,1043130,1,1,1
38549,38549,Nathan Adams,M,9th,Thomas High School,77,92,14,Charter,1635,1043130,1,1,1
38550,38550,Christy Ryan,F,10th,Thomas High School,90,77,14,Charter,1635,1043130,1,1,1
38551,38551,Madison Palmer,F,10th,Thomas High School,86,84,14,Charter,1635,1043130,1,1,1
38552,38552,Christina Hall,F,12th,Thomas High School,69,80,14,Charter,1635,1043130,0,1,0
38553,38553,Charles Dickson,M,11th,Thomas High School,76,97,14,Charter,1635,1043130,1,1,1
38554,38554,Pamela Thompson,F,10th,Thomas High School,71,92,14,Charter,1635,1043130,1,1,1
38555,38555,Meghan Williams,F,12th,Thomas High School,71,84,14,Charter,1635,1043130,1,1,1
38556,38556,Gerald Jones,M,9th,Thomas High School,89,83,14,Charter,1635,1043130,1,1,1
38557,38557,Tara Simpson,F,12th,Thomas High School,86,92,14,Charter,1635,1043130,1,1,1
38558,38558,Ryan Fernandez,M,9th,Thomas High School,95,99,14,Charter,1635,1043130,1,1,1
38559,38559,Marissa Wilson,F,10th,Thomas High School,78,78,14,Charter,1635,1043130,1,1,1
38560,38560,Heather Leblanc,F,12th,Thomas High School,73,76,14,Charter,1635,1043130,1,1,1
38561,38561,Andrea Lee,F,9th,Thomas High School,99,70,14,Charter,1635,1043130,1,1,1
38562,38562,Erica Singh,F,11th,Thomas High School,97,72,14,Charter,1635,1043130,1,1,1
38563,38563,Matthew Crane,M,10th,Thomas High School,86,79,14,Charter,1635,1043130,1,1,1
38564,38564,Jennifer Weaver,F,11th,Thomas High School,92,83,14,Charter,1635,1043130,1,1,1
38565,38565,Brian Thomas,M,12th,Thomas High School,75,82,14,Charter,1635,1043130,1,1,1
38566,38566,Elizabeth Lamb,F,11th,Thomas High School,80,68,14,Charter,1635,1043130,1,0,0
38567,38567,Dakota Marshall,M,12th,Thomas High School,86,99,14,Charter,1635,1043130,1,1,1
38568,38568,Kelly Donaldson,F,11th,Thomas High School,97,82,14,Charter,1635,1043130,1,1,1
38569,38569,Donald Scott,M,11th,Thomas High School,87,77,14,Charter,1635,1043130,1,1,1
38570,38570,Mark Smith,M,12th,Thomas High School,96,79,14,Charter,1635,1043130,1,1,1
38571,38571,Todd Johnson,M,9th,Thomas High School,79,85,14,Charter,1635,1043130,1,1,1
38572,38572,Robin Mathis,F,9th,Thomas High School,90,99,14,Charter,1635,1043130,1,1,1
38573,38573,Carlos Gutierrez,M,9th,Thomas High School,77,82,14,Charter,1635,1043130,1,1,1
38574,38574,Katherine Porter,F,9th,Thomas High School,82,99,14,Charter,1635,1043130,1,1,1
38575,38575,Denise Perry,F,9th,Thomas High School,83,70,14,Charter,1635,1043130,1,1,1
38576,38576,Andrew Nelson,M,11th,Thomas High School,74,68,14,Charter,1635,1043130,1,0,0
38577,38577,Michael Hartman,M,10th,Thomas High School,96,80,14,Charter,1635,1043130,1,1,1
38578,38578,Andrea Sanchez,F,12th,Thomas High School,77,96,14,Charter,1635,1043130,1,1,1
38579,38579,Ronnie Powell,M,10th,Thomas High School,91,96,14,Charter,1635,1043130,1,1,1
38580,38580,Matthew Davis,M,11th,Thomas High School,85,73,14,Charter,1635,1043130,1,1,1
38581,38581,Kristina Morrison,F,10th,Thomas High School,79,73,14,Charter,1635,1043130,1,1,1
38582,38582,Kevin Pierce,M,12th,Thomas High School,96,82,14,Charter,1635,1043130,1,1,1
38583,38583,Frank Mitchell,M,10th,Thomas High School,92,87,14,Charter,1635,1043130,1,1,1
38584,38584,Tony Hoover,M,9th,Thomas High School,87,80,14,Charter,1635,1043130,1,1,1
38585,38585,Jessica Roach,F,9th,Thomas High School,70,90,14,Charter,1635,1043130,1,1,1
38586,38586,Danielle Rodriguez,F,11th,Thomas High School,82,98,14,Charter,1635,1043130,1,1,1
38587,38587,Tracy Nguyen,M,9th,Thomas High School,99,93,14,Charter,1635,1043130,1,1,1
38588,38588,Kelly Bridges,M,9th,Thomas High School,74,82,14,Charter,1635,1043130,1,1,1
38589,38589,Joseph Mcgrath,M,10th,Thomas High School,70,92,14,Charter,1635,1043130,1,1,1
38590,38590,Austin Wilcox,M,9th,Thomas High School,77,81,14,Charter,1635,1043130,1,1,1
38591,38591,Katherine Sims,F,10th,Thomas High School,86,99,14,Charter,1635,1043130,1,1,1
38592,38592,Mary Miller,F,10th,Thomas High School,81,92,14,Charter,1635,1043130,1,1,1
38593,38593,Martin Taylor,M,9th,Thomas High School,89,68,14,Charter,1635,1043130,1,0,0
38594,38594,Madison Suarez,F,9th,Thomas High School,91,71,14,Charter,1635,1043130,1,1,1
38595,38595,Betty Campbell,F,11th,Thomas High School,86,82,14,Charter,1635,1043130,1,1,1
38596,38596,Anna Jackson,F,10th,Thomas High School,92,94,14,Charter,1635,1043130,1,1,1
38597,38597,Anthony Reynolds,M,11th,Thomas High School,82,90,14,Charter,1635,1043130,1,1,1
38598,38598,Joseph Perez DDS,M,9th,Thomas High School,77,93,14,Charter,1635,1043130,1,1,1
38599,38599,Matthew Dougherty,M,10th,Thomas High School,72,98,14,Charter,1635,1043130,1,1,1
38600,38600,Angela Hill,F,10th,Thomas High School,95,79,14,Charter,1635,1043130,1,1,1
38601,38601,Stephanie Long,F,12th,Thomas High School,90,72,14,Charter,1635,1043130,1,1,1
38602,38602,Kathy Gonzales,F,11th,Thomas High School,80,81,14,Charter,1635,1043130,1,1,1
38603,38603,Kayla Myers,F,9th,Thomas High School,94,75,14,Charter,1635,1043130,1,1,1
38604,38604,Edward Jones,M,10th,Thomas High School,89,79,14,Charter,1635,1043130,1,1,1
38605,38605,Tiffany Cook,F,11th,Thomas High School,87,76,14,Charter,1635,1043130,1,1,1
38606,38606,Bradley Miller,M,12th,Thomas High School,75,76,14,Charter,1635,1043130,1,1,1
38607,38607,Lisa Blackburn,F,11th,Thomas High School,87,90,14,Charter,1635,1043130,1,1,1
38608,38608,Sara Williams,F,12th,Thomas High School,98,94,14,Charter,1635,1043130,1,1,1
38609,38609,Gregory Howell,M,11th,Thomas High School,81,85,14,Charter,1635,1043130,1,1,1
38610,38610,Sarah Allen,F,11th,Thomas High School,92,83,14,Charter,1635,1043130,1,1,1
38611,38611,Russell Schmitt,M,12th,Thomas High School,90,78,14,Charter,1635,1043130,1,1,1
38612,38612,Peter Stone,M,9th,Thomas High School,96,82,14,Charter,1635,1043130,1,1,1
38613,38613,Gerald Estes,M,9th,Thomas High School,87,83,14,Charter,1635,1043130,1,1,1
38614,38614,Holly Moore,F,12th,Thomas High School,99,94,14,Charter,1635,1043130,1,1,1
38615,38615,Allison Webb,F,10th,Thomas High School,88,98,14,Charter,1635,1043130,1,1,1
38616,38616,Steven Reynolds,M,11th,Thomas High School,70,75,14,Charter,1635,1043130,1,1,1
38617,38617,Mrs. Alice Warren,F,11th,Thomas High School,70,78,14,Charter,1635,1043130,1,1,1
38618,38618,Nichole Perez,F,11th,Thomas High School,80,91,14,Charter,1635,1043130,1,1,1
38619,38619,Autumn Green,F,10th,Thomas High School,99,82,14,Charter,1635,1043130,1,1,1
38620,38620,Eileen Rios,F,11th,Thomas High School,77,92,14,Charter,1635,1043130,1,1,1
38621,38621,Jennifer Cooper,F,12th,Thomas High School,74,96,14,Charter,1635,1043130,1,1,1
38622,38622,Martha Molina,F,10th,Thomas High School,82,74,14,Charter,1635,1043130,1,1,1
38623,38623,Judith Potter,F,9th,Thomas High School,99,96,14,Charter,1635,1043130,1,1,1
38624,38624,Evan Martin,M,11th,Thomas High School,76,96,14,Charter,1635,1043130,1,1,1
38625,38625,Heather Bailey,F,9th,Thomas High School,95,92,14,Charter,1635,1043130,1,1,1
38626,38626,Thomas Clark,M,12th,Thomas High School,79,75,14,Charter,1635,1043130,1,1,1
38627,38627,Brian Arnold,M,11th,Thomas High School,74,83,14,Charter,1635,1043130,1,1,1
38628,38628,Julia Kelley MD,F,11th,Thomas High School,93,87,14,Charter,1635,1043130,1,1,1
38629,38629,Evan Mitchell,M,9th,Thomas High School,98,89,14,Charter,1635,1043130,1,1,1
38630,38630,Susan Roberts,F,9th,Thomas High School,83,97,14,Charter,1635,1043130,1,1,1
38631,38631,Shannon Lopez,F,9th,Thomas High School,82,78,14,Charter,1635,1043130,1,1,1
38632,38632,James Williams,M,9th,Thomas High School,93,71,14,Charter,1635,1043130,1,1,1
38633,38633,Allison Kerr,F,9th,Thomas High School,88,93,14,Charter,1635,1043130,1,1,1
38634,38634,Tiffany Mccarthy,F,12th,Thomas High School,70,97,14,Charter,1635,1043130,1,1,1
38635,38635,Christina Moreno,F,10th,Thomas High School,94,98,14,Charter,1635,1043130,1,1,1
38636,38636,Tony Byrd,M,10th,Thomas High School,87,85,14,Charter,1635,1043130,1,1,1
38637,38637,Jared Mcdonald,M,11th,Thomas High School,72,86,14,Charter,1635,1043130,1,1,1
38638,38638,Zoe Allen,F,9th,Thomas High School,75,83,14,Charter,1635,1043130,1,1,1
38639,38639,Laura Baker,F,12th,Thomas High School,95,74,14,Charter,1635,1043130,1,1,1
38640,38640,James Hale,M,12th,Thomas High School,75,81,14,Charter,1635,1043130,1,1,1
38641,38641,Timothy Obrien,M,9th,Thomas High School,82,85,14,Charter,1635,1043130,1,1,1
38642,38642,Mariah Proctor,F,10th,Thomas High School,74,70,14,Charter,1635,1043130,1,1,1
38643,38643,Mary Rogers,F,10th,Thomas High School,87,74,14,Charter,1635,1043130,1,1,1
38644,38644,Amber Thompson,F,10th,Thomas High School,88,70,14,Charter,1635,1043130,1,1,1
38645,38645,Yolanda Ochoa,F,10th,Thomas High School,92,73,14,Charter,1635,1043130,1,1,1
38646,38646,Debra Rosales,F,9th,Thomas High School,87,97,14,Charter,1635,1043130,1,1,1
38647,38647,Joseph Wood,M,11th,Thomas High School,88,80,14,Charter,1635,1043130,1,1,1
38648,38648,Andre Fisher,M,10th,Thomas High School,73,80,14,Charter,1635,1043130,1,1,1
38649,38649,David Coffey PhD,M,11th,Thomas High School,86,68,14,Charter,1635,1043130,1,0,0
38650,38650,Kelly Hernandez,F,11th,Thomas High School,91,82,14,Charter,1635,1043130,1,1,1
38651,38651,Cheryl Diaz,F,10th,Thomas High School,81,94,14,Charter,1635,1043130,1,1,1
38652,38652,Linda Chambers,F,11th,Thomas High School,93,77,14,Charter,1635,1043130,1,1,1
38653,38653,William Sandoval,M,10th,Thomas High School,98,85,14,Charter,1635,1043130,1,1,1
38654,38654,Kristen Crawford,F,9th,Thomas High School,87,96,14,Charter,1635,1043130,1,1,1
38655,38655,Erica King,F,9th,Thomas High School,79,93,14,Charter,1635,1043130,1,1,1
38656,38656,Eric Carson,M,10th,Thomas High School,90,76,14,Charter,1635,1043130,1,1,1
38657,38657,James Cruz,M,10th,Thomas High School,71,72,14,Charter,1635,1043130,1,1,1
38658,38658,Nathan Maldonado,M,10th,Thomas High School,99,99,14,Charter,1635,1043130,1,1,1
38659,38659,David Rodriguez,M,9th,Thomas High School,84,82,14,Charter,1635,1043130,1,1,1
38660,38660,Justin Williams,M,11th,Thomas High School,88,85,14,Charter,1635,1043130,1,1,1
38661,38661,Jason Shaw,M,10th,Thomas High School,89,97,14,Charter,1635,1043130,1,1,1
38662,38662,Mrs. Pam Wolf DDS,F,11th,Thomas High School,89,92,14,Charter,1635,1043130,1,1,1
38663,38663,Catherine Cross,F,12th,Thomas High School,87,97,14,Charter,1635,1043130,1,1,1
38664,38664,Melissa Johnson,F,12th,Thomas High School,74,95,14,Charter,1635,1043130,1,1,1
38665,38665,Lori Wilkerson,F,12th,Thomas High School,97,81,14,Charter,1635,1043130,1,1,1
38666,38666,Katherine Hardin,F,10th,Thomas High School,88,88,14,Charter,1635,1043130,1,1,1
38667,38667,Kevin Vasquez,M,12th,Thomas High School,92,83,14,Charter,1635,1043130,1,1,1
38668,38668,Stephanie Franklin,F,12th,Thomas High School,92,72,14,Charter,1635,1043130,1,1,1
38669,38669,Edward Parrish,M,9th,Thomas High School,84,77,14,Charter,1635,1043130,1,1,1
38670,38670,Caitlin Williams,F,11th,Thomas High School,78,80,14,Charter,1635,1043130,1,1,1
38671,38671,Mark Sanchez,M,12th,Thomas High School,80,71,14,Charter,1635,1043130,1,1,1
38672,38672,Lindsey Benson,F,11th,Thomas High School,77,99,14,Charter,1635,1043130,1,1,1
38673,38673,Rachel Miller,F,12th,Thomas High School,74,75,14,Charter,1635,1043130,1,1,1
38674,38674,Andrea Mack,F,12th,Thomas High School,70,70,14,Charter,1635,1043130,1,1,1
38675,38675,Sarah Brown,F,10th,Thomas High School,97,93,14,Charter,1635,1043130,1,1,1
38676,38676,Lisa Fitzgerald,F,11th,Thomas High School,72,77,14,Charter,1635,1043130,1,1,1
38677,38677,Jessica Prince,F,9th,Thomas High School,75,89,14,Charter,1635,1043130,1,1,1
38678,38678,Jeffery King,M,9th,Thomas High School,71,76,14,Charter,1635,1043130,1,1,1
38679,38679,Travis Spencer,M,11th,Thomas High School,69,68,14,Charter,1635,1043130,0,0,0
38680,38680,Erica Tucker,F,10th,Thomas High School,79,71,14,Charter,1635,1043130,1,1,1
38681,38681,Lauren Casey,F,10th,Thomas High School,75,74,14,Charter,1635,1043130,1,1,1
38682,38682,Emily Williams,F,10th,Thomas High School,74,69,14,Charter,1635,1043130,1,0,0
38683,38683,Kevin Thomas,M,10th,Thomas High School,74,70,14,Charter,1635,1043130,1,1,1
38684,38684,Amanda Small,F,12th,Thomas High School,69,98,14,Charter,1635,1043130,0,1,0
38685,38685,Kerri Torres,F,9th,Thomas High School,89,95,14,Charter,1635,1043130,1,1,1
38686,38686,Danny Powers,M,12th,Thomas High School,94,81,14,Charter,1635,1043130,1,1,1
38687,38687,Jessica Cohen,F,10th,Thomas High School,99,76,14,Charter,1635,1043130,1,1,1
38688,38688,Jeffrey Duarte,M,11th,Thomas High School,84,81,14,Charter,1635,1043130,1,1,1
38689,38689,Crystal Fields,F,11th,Thomas High School,87,97,14,Charter,1635,1043130,1,1,1
38690,38690,Henry Tucker,M,9th,Thomas High School,87,98,14,Charter,1635,1043130,1,1,1
38691,38691,Kenneth Carter,M,12th,Thomas High School,78,76,14,Charter,1635,1043130,1,1,1
38692,38692,Courtney Miller,F,9th,Thomas High School,96,81,14,Charter,1635,1043130,1,1,1
38693,38693,Eric Benson,M,11th,Thomas High School,70,86,14,Charter,1635,1043130,1,1,1
38694,38694,Joshua Vargas,M,11th,Thomas High School,83,96,14,Charter,1635,1043130,1,1,1
38695,38695,Rebekah Perkins,F,9th,Thomas High School,75,88,14,Charter,1635,1043130,1,1,1
38696,38696,Mr. Ryan Thomas,M,9th,Thomas High School,99,68,14,Charter,1635,1043130,1,0,0
38697,38697,Pamela Brooks,F,9th,Thomas High School,85,69,14,Charter,1635,1043130,1,0,0
38698,38698,Bridget Shah,F,10th,Thomas High School,76,76,14,Charter,1635,1043130,1,1,1
38699,38699,Cassidy Carter,F,9th,Thomas High School,98,88,14,Charter,1635,1043130,1,1,1
38700,38700,Kelly Michael,F,10th,Thomas High School,96,81,14,Charter,1635,1043130,1,1,1
38701,38701,Michael Flores,M,9th,Thomas High School,83,80,14,Charter,1635,1043130,1,1,1
38702,38702,Robert Wilcox,M,11th,Thomas High School,70,82,14,Charter,1635,1043130,1,1,1
38703,38703,Christopher Melton,M,11th,Thomas High School,96,69,14,Charter,1635,1043130,1,0,0
38704,38704,Stephanie Johnson,F,11th,Thomas High School,88,72,14,Charter,1635,1043130,1,1,1
38705,38705,Thomas Payne,M,9th,Thomas High School,81,98,14,Charter,1635,1043130,1,1,1
38706,38706,Elizabeth Miller,F,12th,Thomas High School,85,90,14,Charter,1635,1043130,1,1,1
38707,38707,Pamela Thomas,F,11th,Thomas High School,86,95,14,Charter,1635,1043130,1,1,1
38708,38708,Victoria Nguyen,F,10th,Thomas High School,77,93,14,Charter,1635,1043130,1,1,1
38709,38709,Brian Mills,M,10th,Thomas High School,72,82,14,Charter,1635,1043130,1,1,1
38710,38710,Deborah Holloway,F,11th,Thomas High School,88,93,14,Charter,1635,1043130,1,1,1
38711,38711,David Gray,M,9th,Thomas High School,70,87,14,Charter,1635,1043130,1,1,1
38712,38712,Kathleen Lewis,F,11th,Thomas High School,78,95,14,Charter,1635,1043130,1,1,1
38713,38713,Michelle Pratt,F,10th,Thomas High School,69,76,14,Charter,1635,1043130,0,1,0
38714,38714,Steven Brown,M,10th,Thomas High School,89,86,14,Charter,1635,1043130,1,1,1
38715,38715,James Wallace,M,10th,Thomas High School,81,90,14,Charter,1635,1043130,1,1,1
38716,38716,Amy Hayes,F,10th,Thomas High School,75,77,14,Charter,1635,1043130,1,1,1
38717,38717,Matthew Nunez,M,11th,Thomas High School,70,70,14,Charter,1635,1043130,1,1,1
38718,38718,Joseph Gentry,M,12th,Thomas High School,92,76,14,Charter,1635,1043130,1,1,1
38719,38719,Heidi Johnson,F,11th,Thomas High School,73,84,14,Charter,1635,1043130,1,1,1
38720,38720,Nancy Harris,F,12th,Thomas High School,85,82,14,Charter,1635,1043130,1,1,1
38721,38721,Ashley Hill,F,10th,Thomas High School,95,86,14,Charter,1635,1043130,1,1,1
38722,38722,Jeffery Abbott,M,11th,Thomas High School,73,75,14,Charter,1635,1043130,1,1,1
38723,38723,Gregory Morgan MD,M,10th,Thomas High School,93,79,14,Charter,1635,1043130,1,1,1
38724,38724,Daniel Herrera,M,9th,Thomas High School,89,80,14,Charter,1635,1043130,1,1,1
